id,"replace(replace(replace(campaign.name, char(10), ''), char(13), ''), ',', '')",does the link work,gallery,has a video,does the video work (1/0),direct link,youtube/other (1/0),link,finance,etat,ville,raised_amount,goal_amount,percent,time_left_qty,end_year
324101,Keep Real R&B Music Alive Help Shai Lanae with her Debut Album,1,1,1,,,,https://www.indiegogo.com/projects/keep-real-r-b-music-alive-help-shai-lanae-with-her-debut-album,Flexible Funding, Georgia,Atlanta,0,50000,0,0,2013
61691,Send WAM to the 137th AES Convention!,1,NULL,1,,,,https://www.indiegogo.com/projects/send-wam-to-the-137th-aes-convention,Flexible Funding, California,San Francisco,4735,4000,118,0,2014
189960,Releasing The Magician's Wife,1,6,1,,,,https://www.indiegogo.com/projects/releasing-the-magician-s-wife,Flexible Funding, New Hampshire,Portsmouth,2760,2500,110,0,2013
135150,James Kenney EP Trilogy,1,NULL,1,,,,https://www.indiegogo.com/projects/james-kenney-ep-trilogy,Flexible Funding, California,Los Angeles,4754,15000,32,0,2014
62371,Alex Baboian Debut Album 'Curiosity',1,NULL,1,,,,https://www.indiegogo.com/projects/alex-baboian-debut-album-curiosity,Flexible Funding, Massachusetts,Boston,1881,1500,125,0,2014
89880,Templeton Thompson's NEW 'Get That Pony Rode' CD,1,30,1,,,,https://www.indiegogo.com/projects/templeton-thompson-s-new-get-that-pony-rode-cd,Flexible Funding, Tennessee,Nashville,7660,20000,38,0,2014
254140,The Mid Cities,1,2,1,,,,https://www.indiegogo.com/projects/the-mid-cities,Flexible Funding, California,Los Angeles,3005,5000,60,0,2012
197403,Bucketlist: Audition for The Voice,1,2,1,,,,https://www.indiegogo.com/projects/bucketlist-audition-for-the-voice,Fixed Funding, Indiana,Indianapolis,525,525,100,0,2013
223057,The Prince of Soul,1,7,1,,,,https://www.indiegogo.com/projects/the-prince-of-soul,Flexible Funding, Arkansas,Augusta,1,4000,0,0,2013
296017,UKEMI ALBUM,1,3,1,,,,https://www.indiegogo.com/projects/ukemi-album,Flexible Funding, Texas,Austin,1030,5000,21,0,2012
6656,New DanDan Noodles LP,1,NULL,1,,,,https://www.indiegogo.com/projects/new-dandan-noodles-lp,Flexible Funding, Arizona,Phoenix,2705,2500,108,0,2014
109353,Pre-Order 'A Million Words of Love',1,NULL,1,,,,https://www.indiegogo.com/projects/pre-order-a-million-words-of-love,Flexible Funding, New York,New York,135,500,27,0,2015
34326,WIDOWER album THE UNHOLY OATH blackened-thrash ATX,1,NULL,1,,,,https://www.indiegogo.com/projects/widower-album-the-unholy-oath-blackened-thrash-atx,Flexible Funding, Texas,Austin,100,6000,2,0,2014
203718,Furniture Girls: Dreams & Chaos,1,NULL,1,,,,https://www.indiegogo.com/projects/furniture-girls-dreams-chaos,Flexible Funding, Washington,Seattle,3720,10000,37,0,2013
217048,Vicious Phishes Summer Tour!,1,49,1,,,,https://www.indiegogo.com/projects/vicious-phishes-summer-tour,Flexible Funding, California,San Diego,1543,1500,103,0,2013
18425,Europa Sunset by Toria Saint James,1,NULL,1,,,,https://www.indiegogo.com/projects/europa-sunset-by-toria-saint-james,Flexible Funding, Oregon,Portland,25,20000,0,0,2014
55730,The Advocate Project Record Funding Campaign,1,2,1,,,,https://www.indiegogo.com/projects/the-advocate-project-record-funding-campaign,Flexible Funding, Tennessee,Nashville,510,2000,26,0,2014
5456,Healing Project,1,2,1,,,,https://www.indiegogo.com/projects/healing-project,Flexible Funding, Idaho,Boise,200,3012,7,0,2014
118292,Suicide Jones,1,1,1,,,,https://www.indiegogo.com/projects/suicide-jones,Flexible Funding, California,hollywood,0,5000,0,0,2013
180736,Send Tookah Sapper soprano to Music in the Marche 2013 Summer Program!,1,NULL,1,,,,https://www.indiegogo.com/projects/send-tookah-sapper-soprano-to-music-in-the-marche-2013-summer-program,Flexible Funding, Oklahoma,Edmond,8000,7400,108,0,2013
68227,Assault on the Living New Album 2015,1,4,1,,,,https://www.indiegogo.com/projects/assault-on-the-living-new-album-2015,Flexible Funding, New York,Troy,1410,6000,24,0,2015
42255,Gary Paul: The American Road CD Project.,1,3,1,,,,https://www.indiegogo.com/projects/gary-paul-the-american-road-cd-project,Flexible Funding, New Mexico,Santa Fe,1353,16000,8,0,2014
125881,Help Jeda'Voice Make A Music Video,1,2,1,,,,https://www.indiegogo.com/projects/help-jeda-voice-make-a-music-video,Flexible Funding, California,Riverside,0,3000,0,0,2013
17512,PLEASE HELP THE PRODUCTION OF MY FIRST MUSIC CD: 'ABENCOADO' - BLESSED,1,NULL,1,,,,https://www.indiegogo.com/projects/please-help-the-production-of-my-first-music-cd-abencoado-blessed,Flexible Funding, Florida,Vero Beach,185,19000,1,0,2014
327686,Ranchers For Peace: To All the World,1,8,1,,,,https://www.indiegogo.com/projects/ranchers-for-peace-to-all-the-world,Flexible Funding, California,Cambria,4000,6500,62,0,2013
218079,Origins Of Black Music,1,NULL,1,,,,https://www.indiegogo.com/projects/origins-of-black-music,Flexible Funding, California,Gardena,0,5500,0,0,2013
115112,Music for the Fringe Festival!,1,6,1,,,,https://www.indiegogo.com/projects/music-for-the-fringe-festival,Flexible Funding, Hawaii,Kaneohe,0,30000,0,0,2013
320256,Master of Fear,1,9,1,,,,https://www.indiegogo.com/projects/master-of-fear,Flexible Funding,NULL,Los Angeles,300,22000,1,0,2013
152128,Free2B Double Album Wrap Up,1,4,1,,,,https://www.indiegogo.com/projects/free2b-double-album-wrap-up,Flexible Funding, California,Los Angeles,675,10000,7,0,2014
152883,Help Me Finish This Album and Fight Cystic Fibrosis!,1,NULL,1,,,,https://www.indiegogo.com/projects/help-me-finish-this-album-and-fight-cystic-fibrosis,Flexible Funding, California,Chico,2570,1000,257,0,2014
157693,Help Ian produce his record... THANK YOU!!!,1,7,1,,,,https://www.indiegogo.com/projects/help-ian-produce-his-record-thank-you,Flexible Funding, Tennessee,Nashville,6482,8000,81,0,2014
53671,Jordan Renzi's Debut Studio Album,1,3,1,,,,https://www.indiegogo.com/projects/jordan-renzi-s-debut-studio-album,Flexible Funding, Massachusetts,Boston,5000,9000,56,0,2014
195282,A creative album: The Journey On Earth,1,NULL,1,,,,https://www.indiegogo.com/projects/a-creative-album-the-journey-on-earth,Flexible Funding, New York,Manhattan,1281,20000,6,0,2013
19535,Help fund Hotel Radio's Four Corners Tour,1,1,1,,,,https://www.indiegogo.com/projects/help-fund-hotel-radio-s-four-corners-tour,Flexible Funding, Colorado,Boulder,550,4850,11,0,2014
101820,Take Me Higher - the new album from Aysha!,1,NULL,1,,,,https://www.indiegogo.com/projects/take-me-higher-the-new-album-from-aysha,Flexible Funding, California,Los Angeles,2000,20000,10,0,2015
323863,Living In Faith,1,3,1,,,,https://www.indiegogo.com/projects/living-in-faith,Flexible Funding, Tennessee,Clarksville,0,4000,0,0,2012
327521,Javi's Debut Albums!,1,1,1,,,,https://www.indiegogo.com/projects/javi-s-debut-albums,Flexible Funding, New York,Brooklyn,1784,4000,45,0,2013
228726,Expose Your Self: On The Road To Everywhere Possible!,1,3,1,,,,https://www.indiegogo.com/projects/expose-your-self-on-the-road-to-everywhere-possible,Flexible Funding, California,San Francisco,630,10000,6,0,2010
171927,Jake Ferrell's 2nd Album,1,NULL,1,,,,https://www.indiegogo.com/projects/jake-ferrell-s-2nd-album,Flexible Funding, Florida,Fort Lauderdale,2855,3500,82,0,2013
27086,It's In Me: The Power of Music,1,NULL,1,,,,https://www.indiegogo.com/projects/it-s-in-me-the-power-of-music,Flexible Funding, Michigan,Ann Arbor,1150,25000,5,0,2014
142154,Oblivion Project Debut Recording,1,5,1,,,,https://www.indiegogo.com/projects/oblivion-project-debut-recording,Flexible Funding, Ohio,Cleveland,4585,8000,57,0,2014
2139,D-Raff LA Cypher Campaign,1,NULL,1,,,,https://www.indiegogo.com/projects/d-raff-la-cypher-campaign,Flexible Funding, Ohio,Jackson,0,800,0,0,2014
94292,Help M.F.M release their first Ep,1,NULL,1,,,,https://www.indiegogo.com/projects/help-m-f-m-release-their-first-ep,Flexible Funding, Colorado,Colorado Springs,0,500,0,0,2014
155502,Sharing My Heart Soul & Voice - My First Album,1,NULL,1,,,,https://www.indiegogo.com/projects/sharing-my-heart-soul-voice-my-first-album,Flexible Funding, Louisiana,New Orleans,7389,7000,106,0,2014
209276,Beyond Dishonor's 'The Joy of Touring' - Minibus Fundraiser,1,5,1,,,,https://www.indiegogo.com/projects/beyond-dishonor-s-the-joy-of-touring-minibus-fundraiser,Flexible Funding,NULL,Trenton,790,8000,10,0,2013
128624,Stop Heroin,1,4,1,,,,https://www.indiegogo.com/projects/stop-heroin,Flexible Funding, Wisconsin,Burlington,1,10000,0,0,2013
59590,Angels of Babylon new record!!!,1,NULL,1,,,,https://www.indiegogo.com/projects/angels-of-babylon-new-record,Flexible Funding, Florida,Palm Bay,0,7500,0,0,2014
89079,D.I.T.D.'s Big Push!,1,5,1,,,,https://www.indiegogo.com/projects/d-i-t-d-s-big-push,Flexible Funding, Nebraska,Omaha,1276,5000,26,0,2015
165254,Buddy's Campaign,1,6,1,,,,https://www.indiegogo.com/projects/buddy-s-campaign,Flexible Funding, Texas,Houston,0,20000,0,0,2014
82118,Original Orchestral Album ,1,NULL,1,,,,https://www.indiegogo.com/projects/original-orchestral-album,Fixed Funding, North Dakota,Fargo,0,3000,0,0,2014
121903,Griffin the Piper,1,NULL,1,,,,https://www.indiegogo.com/projects/griffin-the-piper,Flexible Funding, Kansas,Overland Park,25,5000,1,0,2013
116512,Welcome to The Jip Sea Party,1,2,1,,,,https://www.indiegogo.com/projects/welcome-to-the-jip-sea-party,Flexible Funding, Washington,Wenatchee,50,5000,1,0,2013
52077,Dynamic Music Festival 2015,1,NULL,1,,,,https://www.indiegogo.com/projects/dynamic-music-festival-2015,Flexible Funding, New York,New York,4535,8825,51,0,2015
182201,Send Monique of the Satin Dollz to the UK!,1,8,1,,,,https://www.indiegogo.com/projects/send-monique-of-the-satin-dollz-to-the-uk,Flexible Funding, California,Los Angeles,1041,1500,69,0,2013
114535,Small Talk's Debut EP,1,1,1,,,,https://www.indiegogo.com/projects/small-talk-s-debut-ep,Flexible Funding, Missouri,St Louis,585,750,78,0,2015
4668,Erin Go errr Broke Tour,1,4,1,,,,https://www.indiegogo.com/projects/erin-go-errr-broke-tour,Flexible Funding, Oregon,Ruch,3335,3000,111,0,2014
218519,Help Create Kimmie & Johnny's First EP: El Camino!,1,NULL,1,,,,https://www.indiegogo.com/projects/help-create-kimmie-johnny-s-first-ep-el-camino,Flexible Funding, Indiana,Bloomington,218,900,24,0,2014
196199,Fund this Juilliard Trombonist,1,NULL,1,,,,https://www.indiegogo.com/projects/fund-this-juilliard-trombonist,Flexible Funding, California,Simi Valley,0,5000,0,0,2013
221301,The Fearful Tour 2013,1,11,1,,,,https://www.indiegogo.com/projects/the-fearful-tour-2013,Flexible Funding, Nebraska,Aurora,1086,2000,54,0,2013
188817,HELP Majestic 12 Get to the Recording Studio!,1,NULL,1,,,,https://www.indiegogo.com/projects/help-majestic-12-get-to-the-recording-studio,Flexible Funding, West Virginia,Princeton,0,5000,0,0,2013
323905,Brown Is Beautiful Album Campaign,1,4,1,,,,https://www.indiegogo.com/projects/brown-is-beautiful-album-campaign,Flexible Funding,NULL,Los Angeles,5023,10500,48,0,2013
66273,Andrea Flanagan's Single Release and Music Video!,1,3,1,,,,https://www.indiegogo.com/projects/andrea-flanagan-s-single-release-and-music-video,Flexible Funding, Colorado,Denver,100,2000,5,0,2014
204034,My music,1,10,1,,,,https://www.indiegogo.com/projects/my-music,Flexible Funding, Oklahoma,Tulsa,0,500,0,0,2013
161521,Bear With Me,1,1,1,,,,https://www.indiegogo.com/projects/bear-with-me,Flexible Funding, West Virginia,Logan,0,3000,0,0,2014
177394,A Girl Her Dog & Her Record,1,10,1,,,,https://www.indiegogo.com/projects/a-girl-her-dog-her-record,Flexible Funding, Louisiana,New Orleans,9051,7500,121,0,2013
34601,New EP from Harley Jay,1,NULL,1,,,,https://www.indiegogo.com/projects/new-ep-from-harley-jay,Flexible Funding, California,Los Angeles,10740,10000,107,0,2014
140596,Nessa Dove's First E.P and Spring Tour,1,4,1,,,,https://www.indiegogo.com/projects/nessa-dove-s-first-e-p-and-spring-tour,Flexible Funding, New York,New York,5137,25000,21,0,2014
190955,Make Art Make A Difference Make A Pledge,1,23,1,,,,https://www.indiegogo.com/projects/make-art-make-a-difference-make-a-pledge,Flexible Funding, Vermont,Jericho,5317,10000,53,0,2013
199194,Help A23 Side Project Make Album!,1,NULL,1,,,,https://www.indiegogo.com/projects/help-a23-side-project-make-album,Flexible Funding, Washington,Seattle,15850,2500,634,0,2013
4880,Where Have You Gone Professional Recording,1,NULL,1,,,,https://www.indiegogo.com/projects/where-have-you-gone-professional-recording,Flexible Funding, Arizona,Phoenix,0,5000,0,0,2014
70683,Diesel Doug Front Man Scott Link Goes It Alone!,1,9,1,,,,https://www.indiegogo.com/projects/diesel-doug-front-man-scott-link-goes-it-alone,Flexible Funding, Maine,Portland,2125,5000,43,0,2014
83972,1st Annual One Sound Music Festival,1,NULL,1,,,,https://www.indiegogo.com/projects/1st-annual-one-sound-music-festival,Flexible Funding, Maryland,Laurel,0,50000,0,0,2014
215671,Opera Competition in Spain,1,NULL,1,,,,https://www.indiegogo.com/projects/opera-competition-in-spain,Flexible Funding, Florida,Doral,1318,1500,88,0,2013
138323,Heart Song - EP Album,1,NULL,1,,,,https://www.indiegogo.com/projects/heart-song-ep-album,Flexible Funding, New York,New York,3240,5555,58,0,2014
60700,Xenoglossia - a new album from the autumn,1,2,1,,,,https://www.indiegogo.com/projects/xenoglossia-a-new-album-from-the-autumn,Flexible Funding, Pennsylvania,Philadelphia,25,5000,1,0,2014
196710,Modern Day Cure,1,2,1,,,,https://www.indiegogo.com/projects/modern-day-cure,Flexible Funding, Michigan,Saginaw,2760,9000,31,0,2013
196315,Astride the Line Debut Album,1,2,1,,,,https://www.indiegogo.com/projects/astride-the-line-debut-album,Flexible Funding, Minnesota,Saint Paul,500,500,100,0,2014
284542,PICO,1,8,1,,,,https://www.indiegogo.com/projects/pico,Flexible Funding, California,Berkeley,250,20000,1,0,2012
268177,Help Richard Pierce Milner record a new album and transcribe music,1,4,1,,,,https://www.indiegogo.com/projects/help-richard-pierce-milner-record-a-new-album-and-transcribe-music,Flexible Funding, New Mexico,Albuquerque,1445,9000,16,0,2012
269204,Holy Water music video,1,5,1,,,,https://www.indiegogo.com/projects/holy-water-music-video--2,Flexible Funding, California,Los Angeles,100,7500,1,0,2012
145697,Dro Brio Video Series,1,NULL,1,,,,https://www.indiegogo.com/projects/dro-brio-video-series,Flexible Funding, New York,Bronx,0,30000,0,0,2014
12731,Holy Water Buffalo - Purple Mountain Majesty,1,NULL,1,,,,https://www.indiegogo.com/projects/holy-water-buffalo-purple-mountain-majesty,Flexible Funding, Utah,Heber City,3660,25000,15,0,2014
332895,Old Souls...Young Hearts,1,1,1,,,,https://www.indiegogo.com/projects/old-souls-young-hearts,Flexible Funding, California,Van Nuys,6401,4500,142,0,2013
227432,everybodyWINS,1,NULL,1,,,,https://www.indiegogo.com/projects/everybodywins,Flexible Funding, New York,New York,0,5000,0,0,2010
205646,Lucky City Project EP,1,NULL,1,,,,https://www.indiegogo.com/projects/lucky-city-project-ep,Flexible Funding, Ohio,Cleveland,0,4100,0,0,2013
208436,Stephen Pree Teach Me How To Love,1,1,1,,,,https://www.indiegogo.com/projects/stephen-pree-teach-me-how-to-love,Flexible Funding, California,Richmond,220,5000,4,0,2013
219571,Sonic Bliss Kirtan's First Album!,1,8,1,,,,https://www.indiegogo.com/projects/sonic-bliss-kirtan-s-first-album,Flexible Funding, New Jersey,Rahway,715,2500,29,0,2013
174418,STAND FOR SOMETHING Music Video Project,1,NULL,1,,,,https://www.indiegogo.com/projects/stand-for-something-music-video-project,Flexible Funding, New York,New York,5565,25000,22,0,2013
146262,funding a Artist Tour,1,1,1,,,,https://www.indiegogo.com/projects/funding-a-artist-tour,Flexible Funding, Arizona,tucson,0,2500,0,0,2014
257183,'Love Defined' - CD RELEASE Campaign!,1,25,1,,,,https://www.indiegogo.com/projects/love-defined-cd-release-campaign,Flexible Funding, North Carolina,Winston-Salem,1465,25000,6,0,2012
237229,I Love the Way YOU Dance!,1,NULL,1,,,,https://www.indiegogo.com/projects/i-love-the-way-you-dance,Flexible Funding, California,San Francisco,55,4885,1,0,2011
244995,Jared Mancuso Solo Album,1,2,1,,,,https://www.indiegogo.com/projects/jared-mancuso-solo-album,Flexible Funding, New York,Queens,1000,7000,14,0,2011
24611,Viral Sound: From Festival Grounds to Studio Sounds,1,1,1,,,,https://www.indiegogo.com/projects/viral-sound-from-festival-grounds-to-studio-sounds,Flexible Funding, Rhode Island,Providence,8230,15000,55,0,2014
172236,Acoustic Kitty Project - 'Shine,1,1,1,,,,https://www.indiegogo.com/projects/acoustic-kitty-project-shine--2,Flexible Funding, Pennsylvania,Easton,2105,2000,105,0,2013
244816,shove the breakups over the finish line,1,11,1,,,,https://www.indiegogo.com/projects/shove-the-breakups-over-the-finish-line,Flexible Funding, California,Los Angeles,4200,3000,140,0,2011
411,Help WWDIS release their next record!,1,NULL,1,,,,https://www.indiegogo.com/projects/help-wwdis-release-their-next-record,Flexible Funding, Tennessee,Memphis,1850,2500,74,0,2014
185738,TransMusic,1,3,1,,,,https://www.indiegogo.com/projects/transmusic,Flexible Funding, New York,New York,2405,30000,8,0,2013
202490,Study in Czech and Slovak Repertoire,1,NULL,1,,,,https://www.indiegogo.com/projects/study-in-czech-and-slovak-repertoire,Flexible Funding, Iowa,Decorah,0,1500,0,0,2013
66537,Exploring the Metropolis 2014 Challenge Grant,1,NULL,1,,,,https://www.indiegogo.com/projects/exploring-the-metropolis-2014-challenge-grant,Flexible Funding, New York,New York,4425,10000,44,0,2015
68387,ZED's Dead... Get HJHD back on the road,1,NULL,1,,,,https://www.indiegogo.com/projects/zed-s-dead-get-hjhd-back-on-the-road,Flexible Funding, Oregon,Portland,1650,2500,66,0,2014
303349,Jillian Jensen The X Factor auditioner,1,NULL,1,,,,https://www.indiegogo.com/projects/jillian-jensen-the-x-factor-auditioner,Flexible Funding,NULL,Dallas,0,500,0,0,2012
327339,Moving Forward,1,NULL,1,,,,https://www.indiegogo.com/projects/moving-forward--8,Flexible Funding, New York,New York,5045,5000,101,0,2013
250165,Sourpatch,1,NULL,1,,,,https://www.indiegogo.com/projects/sourpatch,Flexible Funding, California,san jose,2455,3000,82,0,2012
335394,DvE - Drummer Vs Emulator Innovation Tour,1,12,1,,,,https://www.indiegogo.com/projects/dve-drummer-vs-emulator-innovation-tour,Flexible Funding, Indiana,Bloomington,625,15000,4,0,2013
27586,Loud Loud's New Album,1,NULL,1,,,,https://www.indiegogo.com/projects/loud-loud-s-new-album,Flexible Funding, Illinois,Joliet,570,2000,28,0,2014
152226,Jacob White's 'Please Leave Before Entering' EP Recording,1,NULL,1,,,,https://www.indiegogo.com/projects/jacob-white-s-please-leave-before-entering-ep-recording,Flexible Funding, Delaware,Newark,0,1000,0,0,2014
244647,Help Nobody Yet Record Our First Full-Length Album!,1,5,1,,,,https://www.indiegogo.com/projects/help-nobody-yet-record-our-first-full-length-album,Flexible Funding, Pennsylvania,Philadelphia,3565,3500,102,0,2012
